x,y,z,type,volume,cycle entry,custom:GFP,custom:sample
-37.52105122761985,-104.26182148243961,0.0,cancer
-24.52122643222316,-104.26182148243961,0.0,cancer
-11.521401636826468,-104.26182148243961,0.0,cancer
1.478423158570223,-104.26182148243961,0.0,cancer
14.478247953966914,-104.26182148243961,0.0,cancer
27.47807274936359,-104.26182148243961,0.0,cancer
40.477897544760296,-104.26182148243961,0.0,cancer
-57.02078842071489,-93.00364296487923,0.0,cancer
-44.020963625318196,-93.00364296487923,0.0,cancer
-31.021138829921505,-93.00364296487923,0.0,cancer
-18.021314034524814,-93.00364296487923,0.0,cancer
-5.021489239128123,-93.00364296487923,0.0,cancer
7.978335556268568,-93.00364296487923,0.0,cancer
20.97816035166526,-93.00364296487923,0.0,cancer
33.977985147061936,-93.00364296487923,0.0,cancer
46.97780994245864,-93.00364296487923,0.0,cancer
59.97763473785535,-93.00364296487923,0.0,cancer
-76.52052561380992,-81.74546444731885,0.0,cancer
-63.52070081841323,-81.74546444731885,0.0,cancer
-50.52087602301654,-81.74546444731885,0.0,cancer
-37.52105122761985,-81.74546444731885,0.0,cancer
-24.52122643222316,-81.74546444731885,0.0,cancer
-11.521401636826468,-81.74546444731885,0.0,cancer
1.478423158570223,-81.74546444731885,0.0,cancer
14.478247953966914,-81.74546444731885,0.0,cancer
27.47807274936359,-81.74546444731885,0.0,cancer
40.477897544760296,-81.74546444731885,0.0,cancer
53.477722340157,-81.74546444731885,0.0,cancer
66.47754713555368,-81.74546444731885,0.0,cancer
79.47737193095035,-81.74546444731885,0.0,cancer
-83.02043801150828,-70.48728592975847,0.0,cancer
-70.02061321611158,-70.48728592975847,0.0,cancer
-57.02078842071489,-70.48728592975847,0.0,cancer
-44.020963625318196,-70.48728592975847,0.0,cancer
-31.021138829921505,-70.48728592975847,0.0,cancer
-18.021314034524814,-70.48728592975847,0.0,cancer
-5.021489239128123,-70.48728592975847,0.0,cancer
7.978335556268568,-70.48728592975847,0.0,cancer
20.97816035166526,-70.48728592975847,0.0,cancer
33.977985147061936,-70.48728592975847,0.0,cancer
46.97780994245864,-70.48728592975847,0.0,cancer
59.97763473785535,-70.48728592975847,0.0,cancer
72.97745953325202,-70.48728592975847,0.0,cancer
85.9772843286487,-70.48728592975847,0.0,cancer
-89.52035040920661,-59.22910741219809,0.0,cancer
-76.52052561380992,-59.22910741219809,0.0,cancer
-63.52070081841323,-59.22910741219809,0.0,cancer
-50.52087602301654,-59.22910741219809,0.0,cancer
-37.52105122761985,-59.22910741219809,0.0,cancer
-24.52122643222316,-59.22910741219809,0.0,cancer
-11.521401636826468,-59.22910741219809,0.0,cancer
1.478423158570223,-59.22910741219809,0.0,cancer
14.478247953966914,-59.22910741219809,0.0,cancer
27.47807274936359,-59.22910741219809,0.0,cancer
40.477897544760296,-59.22910741219809,0.0,cancer
53.477722340157,-59.22910741219809,0.0,cancer
66.47754713555368,-59.22910741219809,0.0,cancer
79.47737193095035,-59.22910741219809,0.0,cancer
92.47719672634706,-59.22910741219809,0.0,cancer
-96.02026280690497,-47.97092889463771,0.0,cancer
-83.02043801150828,-47.97092889463771,0.0,cancer
-70.02061321611158,-47.97092889463771,0.0,cancer
-57.02078842071489,-47.97092889463771,0.0,cancer
-44.020963625318196,-47.97092889463771,0.0,cancer
-31.021138829921505,-47.97092889463771,0.0,cancer
-18.021314034524814,-47.97092889463771,0.0,cancer
-5.021489239128123,-47.97092889463771,0.0,cancer
7.978335556268568,-47.97092889463771,0.0,cancer
20.97816035166526,-47.97092889463771,0.0,cancer
33.977985147061936,-47.97092889463771,0.0,cancer
46.97780994245864,-47.97092889463771,0.0,cancer
59.97763473785535,-47.97092889463771,0.0,cancer
72.97745953325202,-47.97092889463771,0.0,cancer
85.9772843286487,-47.97092889463771,0.0,cancer
98.9771091240454,-47.97092889463771,0.0,cancer
-102.5201752046033,-36.71275037707733,0.0,cancer
-89.52035040920661,-36.71275037707733,0.0,cancer
-76.52052561380992,-36.71275037707733,0.0,cancer
-63.52070081841323,-36.71275037707733,0.0,cancer
-50.52087602301654,-36.71275037707733,0.0,cancer
-37.52105122761985,-36.71275037707733,0.0,cancer
-24.52122643222316,-36.71275037707733,0.0,cancer
-11.521401636826468,-36.71275037707733,0.0,cancer
1.478423158570223,-36.71275037707733,0.0,cancer
14.478247953966914,-36.71275037707733,0.0,cancer
27.47807274936359,-36.71275037707733,0.0,cancer
40.477897544760296,-36.71275037707733,0.0,cancer
53.477722340157,-36.71275037707733,0.0,cancer
66.47754713555368,-36.71275037707733,0.0,cancer
79.47737193095035,-36.71275037707733,0.0,cancer
92.47719672634706,-36.71275037707733,0.0,cancer
105.47702152174377,-36.71275037707733,0.0,cancer
-109.02008760230166,-25.454571859516946,0.0,cancer
-96.02026280690497,-25.454571859516946,0.0,cancer
-83.02043801150828,-25.454571859516946,0.0,cancer
-70.02061321611158,-25.454571859516946,0.0,cancer
-57.02078842071489,-25.454571859516946,0.0,cancer
-44.020963625318196,-25.454571859516946,0.0,cancer
-31.021138829921505,-25.454571859516946,0.0,cancer
-18.021314034524814,-25.454571859516946,0.0,cancer
-5.021489239128123,-25.454571859516946,0.0,cancer
7.978335556268568,-25.454571859516946,0.0,cancer
20.97816035166526,-25.454571859516946,0.0,cancer
33.977985147061936,-25.454571859516946,0.0,cancer
46.97780994245864,-25.454571859516946,0.0,cancer
59.97763473785535,-25.454571859516946,0.0,cancer
72.97745953325202,-25.454571859516946,0.0,cancer
85.9772843286487,-25.454571859516946,0.0,cancer
98.9771091240454,-25.454571859516946,0.0,cancer
111.9769339194421,-25.454571859516946,0.0,cancer
-102.5201752046033,-14.196393341956565,0.0,cancer
-89.52035040920661,-14.196393341956565,0.0,cancer
-76.52052561380992,-14.196393341956565,0.0,cancer
-63.52070081841323,-14.196393341956565,0.0,cancer
-50.52087602301654,-14.196393341956565,0.0,cancer
-37.52105122761985,-14.196393341956565,0.0,cancer
-24.52122643222316,-14.196393341956565,0.0,cancer
-11.521401636826468,-14.196393341956565,0.0,cancer
1.478423158570223,-14.196393341956565,0.0,cancer
14.478247953966914,-14.196393341956565,0.0,cancer
27.47807274936359,-14.196393341956565,0.0,cancer
40.477897544760296,-14.196393341956565,0.0,cancer
53.477722340157,-14.196393341956565,0.0,cancer
66.47754713555368,-14.196393341956565,0.0,cancer
79.47737193095035,-14.196393341956565,0.0,cancer
92.47719672634706,-14.196393341956565,0.0,cancer
105.47702152174377,-14.196393341956565,0.0,cancer
-109.02008760230166,-2.9382148243961836,0.0,cancer
-96.02026280690497,-2.9382148243961836,0.0,cancer
-83.02043801150828,-2.9382148243961836,0.0,cancer
-70.02061321611158,-2.9382148243961836,0.0,cancer
-57.02078842071489,-2.9382148243961836,0.0,cancer
-44.020963625318196,-2.9382148243961836,0.0,cancer
-31.021138829921505,-2.9382148243961836,0.0,cancer
-18.021314034524814,-2.9382148243961836,0.0,cancer
-5.021489239128123,-2.9382148243961836,0.0,cancer
7.978335556268568,-2.9382148243961836,0.0,cancer
